,sentence
26,"In his fifth stand-up special, Arsenio Hall discusses getting older, the changing times and culture, racism and even the alphabet's worst"
27,A man whose wife is repeatedly cheating on him turns to his friends for support in an increasingly desperate fight for acceptance.
28,"To escape prison, an accomplice poses as his company’s CEO to carry out a scam that will net him enough money to start over"
29,"When a big-money player in the auto industry is blackmailed to pull off a massive fraud, his go-to contact in the industry provides"
30,"The life and career of a civil servant are thrown into turmoil when, as a family heiress, she plots against the Prime Minister's son"
31,"When the ghost of her classmate YooHoo is heard screaming in the night, classmate K-pop star Da-ri and her friends set"
32,"With the help of her new pal, bohemian Bitti heads to the city to find her dream man and break-dancer fian"
33,"In this remake of a classic TV series, an empress rules over a land where men are subservient to women. But a prophecy reveals"
34,An ex-con's tenuous grip on reality starts to slip when his manipulative mother brings out a part of him he hoped to move on from
35,"Amidst chaos and horror, Rachael Stirling confronts her fear of flying in this drama based on a true story."
36,"A disillusioned advertising agent starts a job as a nanny for her brother's young son, and discovers that love and family are even more complicated"
37,"A middle-aged woman returns to her childhood hometown, where she revisits the people, places and things that made her love the city in the"
38,A middle-aged single mother of three kids runs a happy household – until her own mom issues come to light.
39,"When a man is violently awakened by a woman he didn’t sleep with, he decides to prove himself to her by taking on a dangerous"
40,"A boy develops feelings for his grandmother’s partner, a prostitute he tries to escape by breaking into a nearby apartment complex."
41,"In this comedy-drama set in 1950s Beirut, a devoted wife and mother assumes her modern-day persona when her daughter enters her life"
42,A surly septuagenarian gets another chance at her 20s after having her photo snapped at a studio that magically takes 50 years off
43,"When a lonely girl wanders into a secluded village, her heart begins to touch the strangers she meets, inspiring them to say ""I love"
44,This fresh retelling of the classic Indian tale of Prince Arjun – part of the Sanskrit epic Mahabharata – begins during the prince's
45,"Hiding his own love for a stunning woman, a lonely young man visits her family in rural India. This disjointed portrait is the first"
46,A simple farmer's extraordinary life takes a dramatic turn when he becomes the first autistic adult to lead a congregation of traditional Buddhist monks.
47,"An optimistic, talented teen clings to a huge secret: She's homeless and living on a bus. When tragedy strikes, can she learn to"
48,"After a long stint in the military, a young man returns home and must decide whether to follow his own dreams or acquiesce to his father's"
49,It's Love at First Sight for Dracula when he meets the mysterious He-Man and her children! But can a little boy bring the child back
50,A man who loses everything to a criminal organization seeks payback when he gains special abilities through biotechnology.
51,"Bollywood superstar Salman Khan plays Prem, an arrogant heir who falls for the wrong woman in this romantic comedy."
52,A teenager struggles to stay afloat while dealing with her parents' volatile relationship and the challenges of falling in love.
53,A talented young singer becomes a pop star but discovers she suffers from a rare medical condition that would make her infertile.
54,"An honest, hardworking man dreams of turning his small hometown into a luxury hotel, but the crooked man he confronts every step of the way is"
55,A young woman suffering from amnesia becomes the scapegoat in a twisted revenge plot when two of her former lovers disappear with their money.
56,"Wielding a light-up sword through the dark corners of a high school, a security guard stumbles on secret powers as he protects his students"
57,"A teen girl's vivid imagination unlocks a door in her family's mansion and takes her inside a ""Harry Potter"" world — just as her magic"
58,"Seeking to rebuild his life in a small town, an ex-Special Forces soldier joins a CIA-funded assignment to take down a Russian terrorist"
59,A determined dog comes to the rescue and helps heal a broken family when a young boy's life gets torn apart by a sibling rivalry.
60,A police officer and the daughter of a corrupt politician end up in the crosshairs of a gang after a robbery in Bogotá.
61,A simple farmer's life is shaken up when he gets sent to London to orchestrate a heist – with high risks and even higher rewards.
62,"An aspiring magician pulls off a treacherous scam on a wealthy, powerful gangster that throws everything into chaos. It's a high-stakes game of"
63,"Worried she’s lost her artistic edge, a suburban teen is drawn to a hip-hop group that soon turns deadly."
64,"After being diagnosed HIV-positive, a champion swimmer is disowned and harassed by all except his loving boyfriend. Based on a true story."
65,"Curious child Masha lives near the woods, where she has many wonderful experiences with different animals. But she always ends up in the animal kingdom"
66,"A young man on the run from authorities, a gun-toting fugitive and a cryptic informant join forces to form a mighty empire."
67,"A teenage boy discovers he's not really human, but an amnesiac who can move from one animal to the next. Inspired by a Stephen"
68,"Desperate to find his daughter, a father leaves his home to travel across conflict-torn Kashmir to find her but is forced to alter his plans"
69,"Fairy tales get a funny twist when Masha retells them, because she tends to get the details just a little jumbled up in"
70,"A struggling young actor assumes the persona of a circus lion and performs at a reviving Beijing theater, where he meets a kindred spirit."
71,Two teenage boys from Toronto's East York neighborhood forge an unexpected friendship while trying to evade the hazards of street life and addiction.
72,"To win back his college crush, a nerdy cartoonist hires a manipulative personal trainer who'll do anything to get his attention."
73,"After losing her father, a young woman moves to Chandigarh and is soon drawn into the political climate there."
74,"When a teen goes missing in India, her family struggles to trace her mysterious whereabouts while her father fears she's being stalked."
75,A woman receives a strange present – and a lifetime of memories – from her pastel-colored ex-boyfriend.
76,"When a family reunion throws a wrench into her routine, a cheerful grandmother pulls out all the stops to make the most of her late brother's precious"
77,"While the girls of Ōarai High are focused on school, Shiori Nishikata joins the volleyball club and begins to see the"
78,"After growing up enduring criticism from his father, a young man finds his world shaken upon learning he was switched at birth with a millionaire’s"
79,"In a city where citizens are monitored 24/7, workaholic Edward Snowden hires a young woman to spy on his enemies. But she soon"
80,"In this silent short set in impoverished Mumbai, a 7-year-old girl trains as a karate instructor under the watchful eye of her"
81,"This documentary follows Chip's journey from childhood obesity to his current weight loss journey, and highlights the efforts of other Chip's fans."
82,"When a young boy with a serious illness leaves Mumbai for California, he meets a boy who has the same struggles and will even go to extreme lengths"
83,"A down-and-out musician seeks solace and healing from a psychic while dealing with the devastating, yet mysterious, death of his girlfriend."
84,Four friends shake up their lives when they meet a new woman in their apartment complex who encourages them to embrace their wild sides.
85,"Raising her daughters in a small coastal town, a single mother with a passion for writing gets caught between two love stories."
86,"A former addict moves to a new city with her children for an uncertain future. There, she finds hope and new purpose. But there's a"
87,"When a teen with vitiligo gets bullied by the opposite sex, she finds strength in a girl who raised her in a similar way."
88,"When an old friend asks him to spend a night on her sofa, he reluctantly agrees, but upon waking the next morning, discovers she's changed"
89,"A high school senior sets out to prove whether his homemade psychic can help his depressed classmate. No one believes him, so he tries raising money for"
90,"A high-flying entertainment lawyer must take a job in the backstreets of Shinjuku, where he must compete with an up-and"
91,"Armed with a healthy sense of humor and a thirst for revenge, three bachelors embark on a mission to settle personal scores in this series"
92,The lives of a fundamentalist Muslim scholar and a Hindu village guard become intertwined in this controversial story based on true events.
93,"When a local teen’s violent death threatens the safety of his family, his classmates set out to expose the truth – and get their own"
94,"When her small son is taken out of the loop and left in the wilderness, a heartbroken mother sets out to find him and bring him home"
95,The boys head to Ireland after winning a contest to see Rush but are arrested by immigration and must perform a community service puppet show.
96,"After the death of his wife, a man returns to his hometown, where he meets the woman he loved – but not without problems."
97,"When her son is kidnapped and later found traumatized, a lawyer takes justice into her own hands, setting a troubling precedent."
98,"Husband. Father. Fighter. Meet Rocky Balboa, the fictional athletic character created by writer Eddy Hart for his children's television series"
99,"When she falls for a hot guy, college student Holly develops an unhealthy obsession with him. She starts to believe that love is an illness, and"
100,Seung Yeon decides to pursue her post-surgical transformation at a men's clothing store where she finds friendship with beautiful fellow customers.
101,"Lovable pug Chip starts kindergarten, makes new friends and tries new things – with a little help from Potato, her secret mouse pal."
102,A former Mafia hit man living quietly as a mechanic veers back into his old world after his daughter is sexually assaulted by a group of non-
103,"When a young woman wakes from a 28-year coma, memories of the terrifying week before her injury return, bringing fresh horror with them."
104,A man returns home from prison eager to care for his wife and daughter but must first contend with the thugs who recently murdered his girlfriend.
105,"As her husband and her father-in-law pass, a once-wealthy woman plucks a small child with remarkable powers off the streets"
106,"Haunted by recurring visions, a teenager with insomnia visits a psychiatrist who starts to help her put her nightmares to an end."
107,A drug dealer becomes entangled in the underworld and must choose between staying true to his word and upholding the law.
108,"Young and eager, Zane learns what it's like to be a young athlete as he prepares for his first pre-season game. A sports"
109,"A mother takes a road trip with her friend to confront a stubborn, uncaring son who has set his sights on her young son."
110,"In this documentary, the director remembers an old friend who helped him through a tough time in his life. They also discuss coming out and his sexuality"
111,A young boy who's the youngest editor-in-chief ever at his publishing company gets enmeshed in the life of a struggling woman who
112,"An ambitious journalist tries to break into the world of organized crime in 1980s Cairo, becoming a target himself of rival gangsters."
113,"Lifeless in a world that is gone topsy-turvy, teen romance crumbles when another woman enters the picture."
114,"When his son goes missing during a family vacation, a man must use all his skills to track down and rescue the child before he's taken away"
115,"A young woman has a very magical childhood experience, and it leads her to several other magical things as she grows up."
116,A boy watches an egg he found hatch into something incredible. But what does it mean? And how long can he keep such a big secret from
117,"After an ambush leaves his partner dead, a Miami narcotics cop teams with his estranged brother-in-law to hunt down the drug lord who killed"
118,"A young man and woman fall for the same man but are torn when he reveals a dark, violent secret that he's trying to prevent from occurring"
119,"The lives of a middle-aged architect and his restless urban son intersect at an architecture school graduation, where an awkward crush might break something important."
120,"Teenage tomboy Ishaan begins transitioning from male to female while attending school in Cairo, where his first love is a girl named Noha"
121,"When the father of two girls with special powers starts a kidnapping business, the daughter of the woman he's targeting tries to bring him down."
122,"An unemployed man agrees to work for a millionaire on a yuppie plantation, but soon discovers the nightmare he's in for."
123,The discovery of the tomb of William Tell’s son in a town in the Basque Country spurs the villagers to start an excavation.
124,The life of a high-flying law student turns topsy-turvy when his crush develops a dangerous new obsession with his classmate.
125,"When he becomes lost in the desert, pet chameleon Rango pretends he's a tough guy and ends up sheriff of a corrupt,"
126,"While traveling across Argentina to a new job, a woman becomes dangerously entangled with a criminal group pursuing a drug cartel."
127,"The world's youngest profiler assists with cases involving child abductions, guerrilla warfare, crime scenes, mental health and missing persons."
128,"When their respective mothers fall for the same guy, bohemian sisters Tumi and Miyuki decide to set them up for success in this musical"
129,"A former Miss World, now a nun, struggles with fame, lust, depression and a demonic possession after a sex video causes a fatal car accident"
130,"After a botched rescue, Marinette turns to her friend Cherie to find help paying for her medical bills and a pricey vacation."
131,"Despondent on a desolate island, a suicidal sheep is thrown a lifeline by a quirky salesman, who offers him the gift of a"
132,An army of zombies emerges from the bowels of the Earth to devour humanity. It’s up to Bheem and his trust
133,Dongbaek is excited to spend the summer at her aunt and uncle's villa. But she soon learns that their lavish lifestyle is more
134,"When a blindsided family shares a meal, an unexpected guest reveals frightening family secrets — and a troubling truth about the man standing in the way of"
135,"When his wife suffers a serious injury while working abroad, an overworked engineer adopts her as his second wife to save money."
136,"Host Francesca Stavrakopoulou travels the Middle East, offering extraordinary insights into the stories of the Old Testament."
137,A gifted young woman embarks on a journey of self-discovery while working at a cosmetics company run by her grandfather.
138,"From beginningraniously door-to-door, cheerful Tom Nene finds ways to help the people of his hometown. Now, he's taking"
139,"A young boy who wants to be an architect, not a carpenter, but a carpenter agrees to design his dream house for a small fortune"
140,"After losing her mom, 6-year-old Chloe discovers she's actually a mermaid in a boys' body. Now, she's trying"
141,A young warrior and her familiar search for a sacred place where three power-hungry brothers await an evil summon.
142,"When a man is found dead, the sheriff of a small town thinks he has a killer on his hands, until he finds out the person he"
143,"In a backwater Iowa town, loner Gordon Cole searches for the truth behind a string of bloody suicides. He soon finds it in the twisted"
144,"When an aging couple's sex game is disrupted by a young woman with feelings for one of them, they begin to take sexual Self-Improvements"
145,"Following an adventure in Romania, teenage orphan Ovidiu is taken to his parents' homeland, where he must make an unruly choice between family"
146,A young widow with a passion for crafts and an eccentric family finds her life transformed by the onset of Lou Gehrig's disease.
147,"An unemployed man befriends a kindly auto rickshaw driver who helps him find housing and jobs, while dealing with his own stalled career."
148,"Tired of her life being a series of happy moments, O-Ei works so she can have more fun and avoid feelings of regret."
149,"Facing major changes, a teen girl struggles with her independence and the possibility of a future relationship while in the company of a charismatic uncle."
150,"On an emotional journey in Morocco, a writer shares personal stories from his turbulent childhood, encounters with leaders and the unraveling of his marriage."
151,An African American washerwoman rises from poverty to build a beauty empire and become the first female self-made millionaire. Based on a true story
152,"An eccentric violin maker wanders the Berlin streets on a mission to redeem his shop and its owner, whom he soon sees as a lost loner"
153,"When a former Mafia hit man returns home, he finds that the daughter he'd once forced to marry is in love with someone else and plotting revenge"
154,"Two decades after the Second Impact, apathetic teens Shinji and his father, J-Pop idol Shinji Ikari, return to Shinji's past to"
155,The boys head to Ireland after winning a contest to see Rush but are arrested by immigration and must perform a community service puppet show.
156,"After high school, newlywed Iliza Shlesinger moves to Wisconsin to be with her husband and become a writer, but she ends up liking"
157,"In a world known as the Copper Dimension, a group of high school students fights against dark forces – and their own inner demons."
158,"After a troubled childhood, an adulte finds her life turned upside down when her estranged mother passes away, forcing her to reassess her life."
159,A young man returns home from jail eager to find a wife. But he soon realizes his intentions aren't noble enough to win the heart of his
160,"An unexpected pregnancy sends a woman back to her hometown to share a house with three nice guys. Each has problems, but each would make a great"
161,"After 20 years in the minors, Yohan is back in the majors and ready for an even tougher battle against his former team."
162,"A teen who idolizes the Incredible Hulk battles his rival to become the new Captain America after the events of ""The Avengers."""
163,"Troubled by his past, an aspiring actor moves to Los Angeles and finds a new family in an eclectic group of friends facing various struggles."
164,"Dollhouse grew up in a tough New York neighborhood in the '80s and made history with ""Roxanne's Revenge."" The song"
165,"A young girl is fascinated by insects and sets out to catch and study them, with the help of her kind-hearted grandfather. Based on the"
166,"A young thug is caught up in gang life while trying to rise from dishwasher to waiter at a posh hotel, where his feisty"
167,"A woman recovering poorly from a bad romance moves to a palatial house, where she befriends a charming chef and finds an unlikely support group."
168,The life and career of a lawyer are thrown into chaos when his wife is accused of killing a local politician during an election.
169,"When a self-diagnosed psychic only tells her husband she's seeing a ghost, he takes her to a hotel that may be haunted."
170,"A struggling LA musician in his 30s finds inspiration for new music and life when a mysterious, older woman begins to appear in his life."
171,This gritty dramatization of the life of Carlos Tevez shows his rise to soccer stardom amid the harrowing conditions in Argentina's Fuer
172,"Siblings Tatsuya and Miyuki enroll at Magic High School, where Miyuki's honors status comes between her and her underachieving older"
173,"A wealthy man is found dead in his bathtub, with a single bullet hole through his heart. No one knows what happened, or why."
174,A man of few words but a great heart finds the chance to end his life in a few minutes at the clinic where he works.
175,A gifted gamer is forced to alter his identity to attend a boarding school where he's forced to choose between his dream job and his girlfriend’
176,"In this documentary, four longtime friends and associates of mine tackle the thorny subject of sex with men, from the ""first time"" to the"
177,Teenage tomboy Lara faces the terrifying reality of being a lesbian while trying to save her best friend's life after a serious accident.
178,"When her husband goes to jail for bankruptcy, a small-town woman struggles to find her feet as she and his family move on in life and"
179,"When a college student starts as a nymph and develops a special talent for seducing men, her newfound skill might put her on a path to"
180,"After a young parent is murdered in their own home, two brothers seek the murderer but are thwarted by those responsible, this time with eerie twists."
181,"In New York's Little Italy, an ambitious young hustler plucks at the heartstrings of his neighborhood's most beloved daughter while facing his own"
182,"On a visit to Mumbai to help his brother with his studies, a young man falls in love with a woman who is also engaged to his older"
183,"When a girl vanishes from a suburb near Mexico City, two mothers search for her, leading to three more mysterious disappearances."
184,A police detective finds himself 30 years in the future and must solve a string of grisly crimes before he can return to the past.
185,"With his home demolished and his job prospects grim, a housing activist vows to fight for housing rights in 1971 New York City."
186,An Argentine journalist faces legal and ethical challenges as she investigates fraud and corruption cases in the financial and media sectors.
187,"A gifted young soccer player leaves his village in India to travel to Turkey, where he must master his craft and find his own way back home."
188,"When their young daughter exhibits paranormal abilities, a couple must find ways to overcome the obstacles standing in the way of true love."
189,"When a teen with a sizable nose job becomes a gossip and an obsession with a woman with whom he had a one-night stand, things go"
190,"When a young man learns that an old boyfriend used to abuse him, it sets the two of them on a course of revenge that will take them"
191,"In a city where citizens are monitored 24/7, an ex-CIA agent sets out to expose a terrorist plot that's threatening the country's"
192,"This uplifting documentary profiles Kenny Gollust, a self-trained ""energy medicine"" doctor who's revolutionized his industry and changed his family"
193,"Comedian Jim Gaffigan offers up his take on bacon, weight loss, weddings and plenty more in a special from his home state of"
194,"Hannah Gadsby returns for her second special and digs deep into the complexities of popularity, identity and the time she confused herself for a famous"
195,"Comedian Jeff Garlin (unintentionally) celebrates his 37th year of stand-up and shares his learnings on love, loss"
196,"A young man accepts help from a former mobster in tracking down his true love, a point made even more poignant by the fact that the former"
197,An Argentine journalist longs to report on the disappearance of a teenager in the Andes and be the first to discover the truth.
198,An ex-member charts his path from idealism to disenchantment in a California cult when alarming revelations about the group's leader come to
199,"A lonely woman with a limited imagination starts a journal about life, death and love to try and define herself as an adult."
200,"After a young man is brutally beaten outside a nightclub, the police investigate the brutal assault and discover a disturbing link to a former case."
201,"When a man in China becomes the lord of a fake medieval kingdom, he must battle two rivals for the throne – one from the royal family and"
202,"The Power Rangers' new member, Dillon, is troubled by his new power. Everyone's favorite monsters are coming to life – and trying to kill"
203,"With his trademark wit and self-deprecating humor, Rogan explores everything from raising kids and Santa Claus to pot gummies and the """
204,"This documentary profiles chef Massimo Bottura, whose 10-year-old son Gianfranco opens the first of a three-location Miche"
205,A man with an entrepreneurial spirit takes life into his own hands by starting a beauty cream business that inspires other women to take chances.
206,"In this animated fantasy, a young elf named Meridith is caught between the fairy tales her family has to tell and the odd jobs her step"
207,"When the family of a businessman accused of murder begins to unravel, the matriarch's search for answers leads her to a spiritual leader who may"
208,"A young prince arrives at the court of Spain's King Julien and quickly clashes with the dashing, yet possessive, queen sired by"
209,An entrepreneur transforms his garage into a creative space for tech companies to pitch their products and services to.
210,"An intelligent but nerdy teenager gravitates toward the company of women with whom he has a sexual experience, but who are perceived as inferior."
211,A young drifter on a dangerous mission to rescue his kidnapped sister tangles with an enigmatic religious cult on an isolated island.
212,"During a wilderness getaway, a man tries to outrun his pursuers, but an unforeseen danger stands in the way of his getaway —"
213,"A woman's revelation that she was once raped sends her boyfriend, an aspiring actor, into an emotional and spiritual tailspin."
214,"Following a debilitating accident, a man's spirit remains stuck in the home he shared with his wife after learning they've been sealed inside for 200 years"
215,"Amid an avalanche of stars, Demetri Martin navigates the American culture wars as he embraces his role as the genre's biggest star."
216,A troubled teenage boy with psychic abilities must harness his extraordinary gifts before the girl he loves leaves him and his home to live with her mother.
217,"A young girl grows up to be a famous drag queen, hoping to cash in on her popularity with the men in her family. But love and"
218,"A year after a tragic loss, a woman who has lived a quiet life is drawn into a dark conflict involving two men she thought she'd left"
219,"When his daughter is kidnapped in Abuja, Nigeria, a grieving father takes the law into his own hands and exacts justice."
220,An orphaned bird tags along with a flock on their long migration to Africa and grows to be a hero after helping them defuse a terrorist threat
221,"Amidst the looting and chaos of the LA riots, two Korean celebrities find refuge and find hope in one another in this Emmy-nominated series"
222,A woman is completely unprepared for the eccentricities that await when a man crosses paths with her in a parallel universe.
223,A man rekindles his sexual interest in his late wife's friend — the woman he once slept with — after finding out she's pregnant.
224,This entry in the all-star caper franchise finds debonair con man Danny Ocean and his gang taking revenge on a triple-crossing
225,"To save Asgard from a dragon army led by the mighty Thor, the mighty Mjørdis must summon all her strength and destroy the enemy"
226,"It's not her first talk show, but it is a first of its kind. Ideas, people and situations that fascinate her, all in"
227,"When an ex-spy and his estranged son visit Berlin to help the FBI bag a terrorist, they stumble on a shocking secret that forces them"
228,"After a young boy vanishes from a suburb near Mexico City, two men searching for the child try to zero in on a possible culprit."
229,"A small-town girl goes out to Los Angeles to discover her long-lost mother, who runs a daycare business and seems to have a"
230,Two thieves take hostages and lock themselves in the Royal Mint of Spain as a criminal mastermind manipulates the police to carry out his plan.
231,"In his first-ever Netflix stand-up special, the comic tackles getting older, how to deal with rejection and the age-appropriate ""Rock"
232,"Mighty Raj, who lost her father in an accident, grows up to face the consequences of her irresponsible actions when she enters a top contest to"
233,"When his girlfriend vanishes, a young man travels back in time to 1976, when she was his age and he a teenager. A mystery with"
234,"In a remote lake house, Ethan begins a transformation that will take him out of his seductive coma and into a more secure reality."
235,"With their father in jail and bills piling up, ambitious teen John and his brothers work for a crooked railroad tycoon in this adaptation of the TV"
236,A gifted pianist begins to play a series of one-man shows – all the while recording them for later archival use.
237,"Taken into custody, an accomplice explains the identity of the man who triggered a deadly bomb that killed a Helsinki police officer and injured her lover"
238,"This documentary profiles Ralphie May, who died of natural causes at age 33, and his younger brother, Ken, who is battling cancer."
239,A drug lord living in hiding begins to believe that his only hope for survival is to exchange one life for the next.
240,"Tired of hearing ""guy"" used as a pejorative, a teenage girl writes a letter to the editor of a town paper, pen"
241,Three men of mixed race faced with discrimination in America's broken housing system are drawn into a Los Angeles fight for housing rights.
242,"When his partner is slain, FBI agent Jack Crawford sets off on a journey across the Mexican desert to find his attacker and take him down."
243,"When their 10-year-old daughter exhibits strange behavior, a desperate couple hires an urgent service to take her to the hospital, where she lays"
244,"On the run from the police, a troubled teen finds comfort — and new purpose — in illicit drug sales. Inspired by real events."
245,"In a remote area of the Canary Islands, a surfer falls off a cliff. Fighting to survive, he reflects on his life and past romance"
246,"On the island of Rocky Perch, security company owner Chuck Adoodledoo and his friends provide kung fu-style protection for their fellow"
247,"While working as a chambermaid at a hotel, a young woman is lured into a life of deception and crime by a powerful woman with ties to"
248,"Posing as a telecom salesman in the small seaside town of Broadchurch, Max makes contact with the locals and entangles himself in their mysterious"
249,"As a family man, he does everything he can to give his young wife, Yehia, a happy life. But his efforts are thwarted"
250,"On a journey to save his father’s company from bankruptcy, a former engineer risks his life to travel to India's remote Andhra Pradesh"
251,"This documentary charts the rise and fall of social media celebrity Matt LeBlanc and his ""Leaving Las Vegas"" comedy club, leading to a"
252,Four friends become guardians of the island Gorm and must harness powers of the elements to stop an evil lord and his army from ruling the kingdom.
253,"On the run from authorities, escaped psychopath Charles Manson makes plans to carry out his murderous plan, but authorities are determined to stop him."
254,"When the king of Brittania dies, the dragon who shares his heart must find a new ruler, but it doesn't take long for royal strife"
255,A young woman returns from war to Beirut and becomes entangled in a family secret that will change her world. Based on a true story.
256,"After witnessing a murder, a mild-mannered country boy heads to London in search of the killer but comes face-to-face with gang"
257,"An ambitious entrepreneur pitches his tech-savvy bride to a prestigious fund manager, who backtracks after hearing the pitch — until he falls for her"
258,"An undercover cop finds himself in an impossible position after infiltrating a ""gang"" that pulls wildly popular pranks on corrupt officials in Mumbai."
259,"In 1842, a married woman leaves her husband in India to escape religious persecution and forge a new life in America."
260,"This documentary centers on the men and women of the Los Angeles County Sheriff's Department, whose jobs range from serving and protecting to fighting crime."
261,"Waxing nostalgic about nostalgic trips to the Smoky Mountains, a commercial diver reminisces about his past before turning the camera on himself."
262,"This biopic about the career of film star Sophia Loren follows her early days in Hollywood and highlights her close relationship with her star brother, Russell."
263,"In this documentary, an Afghan doctor faces pressure to leave his country after being named as a suspect in a deadly terrorist attack."
264,"With her best friend kidnapped by the mob, a hard-charging crime novelist stuck in the slammer finds herself caring for the child."
265,"Comedian Tom Papa takes on body-shaming culture, cultural appropriation, domestic abuse, Staten Island, robot sex and more in a special"
266,The adventures of Super Monsters go topsy-turvy as Super Megaforce Power Rangers help the humans of Angel Grove defend the Earth from evil.
267,"After her husband's murder, a woman struggles to grieve and move on as her life drifts away from her body and toward the past."
268,"After moving to Malaysia, an American teen develops a strong bond with an Indonesian friend while struggling to find her identity."
269,"A new generation of Power Rangers must master the Symbols of Samurai Power, which allow them to harness the power of the Samurai Power Rangers' powers"
270,"A former member of the Sikh religion takes a vow of silence, renounces his religion and becomes an inspector general of correctional institutions."
271,"A teenage boy's life shifts when he's sent to live in an orphanage in this stop-motion animated tale of loss, friendship and discovery"
272,A young newlywed seeks answers after a string of mysterious deaths claim the lives of two women connected by blood.
273,"A former addict moves to a new city with her children for a fresh start, but her struggle soon takes on supernatural overtones."
274,"When a college art club welcomes a new member who has the secret ability to smell death, they need all the help they can get to save him"
275,"An unemployed man agrees to help his brother, an expat British chef, find his stolen yacht. The yacht may even be his love ship."
276,"At Santa Claus's super-secret toy-making facility, Mr. Claus entrusts his son, Arthur, to carry out an ultra-"
277,"While undergoing heart surgery in London, Yehia reflects on his life before and after the surgery, feeling torn between his wishes and his dreams."
278,"When her father dies, Mildred Ratched, the heir to a retail empire, inherits the company. With her mom back in town,"
279,"After a young man vows to get married as soon as possible, he faces unexpected love and some hard truths as he tries to make it in the"
280,"In this fast-paced actioner, two Hong Kong smugglers take hostages and hold the police hostage while demanding a hefty ransom."
281,An idealistic gamer and his three friends forge an unusual bond during their shared quest to build a virtual reality world.
282,"A lonely young woman leaves her boyfriend in the city for the first time to live with her grandmother, who later becomes her mother-in-law"
283,The lives of a mild-mannered clerk and a fiery trucker cross when the ex-couple's three young children fall between their legs
284,"In search of aliens, a young woman leads a probe into the atmospheres of Jupiter and its moons, seeking signs of life that could be lurking"
285,A teenager whose cyberbullying drove her to try and kill herself turns to protecting her younger sisters — and herself — with a little help from her
286,"Amidst poverty and struggle, a small-time con man assembles a group of his fellow villagers as he schemes to keep them afloat and fed"
287,"After losing everything, a young man rebuilds his life and finds happiness – until his childhood friend reappears and exposes his sinister, criminal past."
288,"After a boating accident, a man awakens from a 12-year coma determined to make an impact in the world of hip-hop and"
289,"When an ambitious young politician wins office, he immediately tries to use his office to carry out campaign promises."
290,Comedian Ben Gleib hosts this game show in which teams of two compete to solve increasingly tough brain teasers. Faster answers mean more money
291,"When the power goes out in his apartment building, a resilient young man builds his own solar panel and starts to make some serious money."
292,"After being framed, a policewoman languishing in prison hopes that her 11-year-old daughter will deliver justice and restore her honor."
293,"After moving from New York City to a small town in Washington State, an interracial couple and their preteen son struggle to adjust to their new"
294,"When a young drifter loses her memory, she remembers a painful childhood event – and a terrifying secret that's haunting her now."
295,A father of two girls overcomes his objections and desires to make the schoolteacher he loves happy by marrying her.
296,"After enrolling in a college specializing in magic, a sheltered young woman learns that the school's dean is involved with a dark, centuries-old"
